ID,L1,L2,L3,N1,N2,N3,LA,NA
C21097,0.2406438,0.448165,0.3111961,0.2406438,0.448165,0.3111961,262.9676084,247.6830843
C21099,0.29793,0.448695,0.2533561,0.29793,0.448695,0.2533561,264.1928273,247.793058
C2110,0.0950903,0.255774,0.6491455,0.0950903,0.255774,0.6491455,263.7932013,247.5856439
C21101,0.2174145,0.397855,0.3847375,0.2174145,0.397855,0.3847375,263.0710979,248.0032556
C21103,0.2500188,0.464033,0.2859386,0.2500188,0.464033,0.2859386,262.1925179,247.4487143
C21105,0.3078957,0.447696,0.2444055,0.3078957,0.447696,0.2444055,262.0605412,247.6261712
C21107,0.2075229,0.436935,0.3555288,0.2075229,0.436935,0.3555288,263.7321881,248.2671615
C21109,0.3259496,0.466031,0.2080221,0.3259496,0.466031,0.2080221,263.51942,248.7482972
C21111,0.1924761,0.337179,0.4703481,0.1924761,0.337179,0.4703481,264.122124,248.09865
C21113,0.2096607,0.3527016,0.4376365,0.2096607,0.3527016,0.4376365,263.4129553,248.4560872
C21115,0.2891416,0.407754,0.3030985,0.2891416,0.407754,0.3030985,263.6219132,247.6522491
C21117,0.1649659,0.349689,0.4853418,0.1649659,0.349689,0.4853418,263.8109098,248.1753564
C21119,0.2988779,0.402251,0.2988782,0.2988779,0.402251,0.2988782,262.5229821,247.7935577
C21121,0.3387877,0.424902,0.2363013,0.3387877,0.424902,0.2363013,263.3001644,247.579543
C21123,0.23202,0.441579,0.3264121,0.23202,0.441579,0.3264121,263.203081,248.9575747
C21125,0.2814382,0.428851,0.2897154,0.2814382,0.428851,0.2897154,263.5253516,247.7713952
C21127,0.2519908,0.454378,0.2936411,0.2519908,0.454378,0.2936411,263.2811241,248.3921954
C21129,0.3961449,0.447578,0.156284,0.3961449,0.447578,0.156284,262.6158343,246.4470645
C21131,0.3835083,0.40697,0.2095263,0.3835083,0.40697,0.2095263,262.5888774,249.1016334
C21133,0.3155452,0.423171,0.2612711,0.3155452,0.423171,0.2612711,262.8250665,247.4833455
C21135,0.3221682,0.442268,0.2355648,0.3221682,0.442268,0.2355648,263.0293806,247.9175903
C21137,0.3026077,0.464203,0.2331819,0.3026077,0.464203,0.2331819,263.049215,248.3764494
C21139,0.2375577,0.475252,0.2871773,0.2375577,0.475252,0.2871773,262.0085725,247.4827382
C21141,0.2810945,0.432103,0.2867958,0.2810945,0.432103,0.2867958,263.3781887,247.6566782
C21143,0.2005518,0.428933,0.3705054,0.2005518,0.428933,0.3705054,263.1295823,248.32237
C21145,0.1995517,0.361183,0.4392534,0.1995517,0.361183,0.4392534,263.7004938,248.0545853
C21147,0.3414363,0.436015,0.2225485,0.3414363,0.436015,0.2225485,261.9903053,248.2263933
C21149,0.2236659,0.43822,0.3381135,0.2236659,0.43822,0.3381135,263.9013085,248.4658899
C21151,0.1924287,0.353037,0.4545283,0.1924287,0.353037,0.4545283,263.2552873,247.1983695
C21153,0.3406361,0.417964,0.2414002,0.3406361,0.417964,0.2414002,263.1413265,247.209282
C21155,0.2642165,0.45269,0.2830915,0.2642165,0.45269,0.2830915,263.4308494,247.6686811
C21157,0.1804349,0.429561,0.3900034,0.1804349,0.429561,0.3900034,262.7109826,248.3754621
C21159,0.3559559,0.4310325,0.2130115,0.3559559,0.4310325,0.2130115,262.8610156,248.5933608
C21161,0.2032197,0.422784,0.3739796,0.2032197,0.422784,0.3739796,264.2786846,248.1765915
C21163,0.1964515,0.40983,0.3937143,0.1964515,0.40983,0.3937143,263.4312668,248.5418309
C21165,0.2937627,0.434895,0.2713387,0.2937627,0.434895,0.2713387,262.3294803,247.6614148
C21167,0.2132623,0.412282,0.3744543,0.2132623,0.412282,0.3744543,263.1568617,248.0927023
C21169,0.2978087,0.424564,0.2776084,0.2978087,0.424564,0.2776084,262.877866,247.5265033
C21171,0.3118379,0.4484394,0.2397219,0.3118379,0.4484394,0.2397219,263.5633603,248.2848784
C21173,0.2607851,0.414103,0.3250855,0.2607851,0.414103,0.3250855,262.4553455,246.6497492
C21175,0.3074224,0.417009,0.2755752,0.3074224,0.417009,0.2755752,263.4438927,247.0713293
C21177,0.2766707,0.454132,0.2691972,0.2766707,0.454132,0.2691972,263.1514215,247.7186244
C21179,0.1874492,0.432306,0.3802453,0.1874492,0.432306,0.3802453,263.5025,247.5118525
C21181,0.2802953,0.452479,0.2672316,0.2802953,0.452479,0.2672316,263.1782987,247.3910187
C21183,0.2697464,0.46032,0.2699404,0.2697464,0.46032,0.2699404,263.0115301,246.3817538
C21185,0.1187937,0.305412,0.5758008,0.1187937,0.305412,0.5758008,263.1002274,247.926807
C21187,0.2452713,0.483804,0.2709297,0.2452713,0.483804,0.2709297,263.3591197,247.5744387
C21189,0.3765337,0.421766,0.201714,0.3765337,0.421766,0.201714,263.9990447,246.8884197
C21191,0.1910838,0.47571,0.3332214,0.1910838,0.47571,0.3332214,262.2273057,248.1842996
C21193,0.3132539,0.392848,0.293891,0.3132539,0.392848,0.293891,261.6421857,248.6939673
C21195,0.2941674,0.422192,0.2836423,0.2941674,0.422192,0.2836423,263.8092674,247.3686338
C21197,0.2886594,0.446059,0.2652887,0.2886594,0.446059,0.2652887,262.3235378,247.9779471
C21199,0.2496796,0.426779,0.323552,0.2496796,0.426779,0.323552,263.1129118,246.9925345
C21201,0.3081563,0.399571,0.2922553,0.3081563,0.399571,0.2922553,263.0360064,247.2491185
C21203,0.2994273,0.473549,0.2270097,0.2994273,0.473549,0.2270097,261.6229357,248.6119167
C21205,0.2400934,0.358807,0.4011057,0.2400934,0.358807,0.4011057,263.3754384,248.3991508
C21207,0.3112332,0.400916,0.2878808,0.3112332,0.400916,0.2878808,262.9227781,248.840208
C21209,0.161452,0.368966,0.4695809,0.161452,0.368966,0.4695809,261.5309519,248.0168364
C21211,0.202555,0.374795,0.4226508,0.202555,0.374795,0.4226508,263.5474738,247.7770163
C21213,0.2384553,0.453428,0.308107,0.2384553,0.453428,0.308107,262.486135,248.1379612
C21215,0.1673232,0.392089,0.4405864,0.1673232,0.392089,0.4405864,263.1670176,247.735438
C21217,0.2097028,0.430172,0.3601329,0.2097028,0.430172,0.3601329,262.6301415,247.6371624
C21219,0.2907077,0.44473,0.2645624,0.2907077,0.44473,0.2645624,263.6896854,247.9946322
C2122,0.1223494,0.33479,0.5428735,0.1223494,0.33479,0.5428735,262.9628916,247.2483576
C21221,0.2178458,0.368041,0.4141224,0.2178458,0.368041,0.4141224,263.1360759,247.7540511
C21223,0.2439503,0.472444,0.2836138,0.2439503,0.472444,0.2836138,262.0726815,246.3016833
C21225,0.2336623,0.428543,0.3377959,0.2336623,0.428543,0.3377959,263.0956893,248.7120709
C21227,0.1913057,0.354924,0.4537776,0.1913057,0.354924,0.4537776,263.356987,249.1573444
C21229,0.2411537,0.450069,0.3087719,0.2411537,0.450069,0.3087719,264.7738587,248.1280906
C21231,0.3502252,0.432792,0.2169939,0.3502252,0.432792,0.2169939,263.2354624,247.3723482
C21233,0.2828373,0.455044,0.2621141,0.2828373,0.455044,0.2621141,262.6785401,247.6055841
C21235,0.2650867,0.406599,0.3283193,0.2650867,0.406599,0.3283193,263.333218,247.0156798
C21237,0.387482,0.432489,0.1800304,0.387482,0.432489,0.1800304,263.5160553,248.6327934
C21239,0.1818998,0.343508,0.4745896,0.1818998,0.343508,0.4745896,262.6970146,247.5580661
C2130,0.1369262,0.331875,0.5311963,0.1369262,0.331875,0.5311963,263.2119979,249.3766741
C2150,0.139932,0.301638,0.5584141,0.139932,0.301638,0.5584141,263.6332616,247.7738036
C2158,0.2917741,0.480137,0.2281068,0.2917741,0.480137,0.2281068,263.0075275,247.6397791
C2164,0.1700227,0.409805,0.4201748,0.1700227,0.409805,0.4201748,262.5729425,248.9786494
C2170,0.1267691,0.3301098,0.5431202,0.1267691,0.3301098,0.5431202,262.1476734,248.1341387
C2180,0.2326796,0.414198,0.3531044,0.2326796,0.414198,0.3531044,264.04773,249.6060715
C2185,0.1686451,0.377625,0.4537447,0.1686451,0.377625,0.4537447,263.053411,247.6087826
C2188,0.2523543,0.432051,0.3156095,0.2523543,0.432051,0.3156095,262.8660597,247.4218282
C2195,0.1464176,0.344161,0.5094263,0.1464176,0.344161,0.5094263,262.043095,248.5904551
C2198,0.1593841,0.383638,0.4569843,0.1593841,0.383638,0.4569843,262.6638611,247.6029475
C22001,0.3066763,0.421614,0.2717229,0.3066763,0.421614,0.2717229,262.4847528,247.7328084
C22003,0.2927372,0.437747,0.2695248,0.2927372,0.437747,0.2695248,262.5987568,248.2733473
C22005,0.2058903,0.373108,0.4210032,0.2058903,0.373108,0.4210032,262.0300868,246.9463943
C22007,0.3497574,0.434825,0.2154057,0.3497574,0.434825,0.2154057,262.5195261,248.6766946
C22009,0.3375146,0.434054,0.2284149,0.3375146,0.434054,0.2284149,263.2140012,247.9677571
C22011,0.2396145,0.419973,0.3404051,0.2396145,0.419973,0.3404051,263.6987731,248.2515139
C22013,0.2931162,0.424013,0.2828736,0.2931162,0.424013,0.2828736,262.5614215,248.2760532
C22015,0.2077907,0.328839,0.4633641,0.2077907,0.328839,0.4633641,263.9837682,248.6591063
C22017,0.2832756,0.364554,0.3521747,0.2832756,0.364554,0.3521747,262.6393801,247.0348943
C22019,0.2335129,0.374508,0.3919855,0.2335129,0.374508,0.3919855,263.9445459,247.3139288
C22021,0.2995943,0.438251,0.2621601,0.2995943,0.438251,0.2621601,264.3444587,248.0261979
C22023,0.2171799,0.388789,0.3940378,0.2171799,0.388789,0.3940378,262.625373,248.4432809
C22025,0.2917934,0.43515,0.2730568,0.2917934,0.43515,0.2730568,261.9519797,248.1161743
C22027,0.384387,0.418914,0.1967067,0.384387,0.418914,0.1967067,261.4418954,248.0499634
C22029,0.3759417,0.427669,0.196395,0.3759417,0.427669,0.196395,263.9183749,248.423756
C22031,0.3307954,0.415227,0.2539728,0.3307954,0.415227,0.2539728,262.2255332,247.7169177
C22033,0.235191,0.3198982,0.4449103,0.235191,0.3198982,0.4449103,264.3678256,248.1635178
C22035,0.5123555,0.3992589,0.0883828,0.5123555,0.3992589,0.0883828,263.113645,246.7501328
C22037,0.3156055,0.447868,0.236515,0.3156055,0.447868,0.236515,263.208721,248.2136443
C22039,0.3555661,0.398182,0.2462494,0.3555661,0.398182,0.2462494,263.2451047,246.7761254
C22041,0.3545885,0.422592,0.2228162,0.3545885,0.422592,0.2228162,263.3417663,247.8583897
C22043,0.2772659,0.432514,0.2902125,0.2772659,0.432514,0.2902125,262.7752282,247.8901294
C22045,0.3177079,0.428275,0.254023,0.3177079,0.428275,0.254023,262.1062663,248.5899499
C22047,0.3515284,0.422449,0.2260388,0.3515284,0.422449,0.2260388,263.4609261,247.5798307
C22049,0.3244606,0.437217,0.2383351,0.3244606,0.437217,0.2383351,263.6756069,247.8878607
C22051,0.2628063,0.347986,0.3891952,0.2628063,0.347986,0.3891952,262.8190446,247.4285182
C22053,0.2853083,0.424413,0.2902852,0.2853083,0.424413,0.2902852,262.6996488,247.2000473
C22055,0.2238003,0.328032,0.4481724,0.2238003,0.328032,0.4481724,263.8764826,247.4972794
C22057,0.2977139,0.414283,0.2880014,0.2977139,0.414283,0.2880014,262.9263695,248.6249134
C22059,0.3042106,0.436708,0.2590912,0.3042106,0.436708,0.2590912,262.5006839,248.1962621
C22061,0.2508543,0.321738,0.4274056,0.2508543,0.321738,0.4274056,262.6271268,249.2348221
C22063,0.2247566,0.412831,0.3624252,0.2247566,0.412831,0.3624252,263.6586728,247.7043901
C22065,0.4576352,0.4184379,0.1239253,0.4576352,0.4184379,0.1239253,263.6807801,247.8264417
C22067,0.3408124,0.445473,0.2137267,0.3408124,0.445473,0.2137267,262.7169666,248.1611121
C22069,0.2982938,0.363249,0.3384708,0.2982938,0.363249,0.3384708,262.6617286,246.465038
C22071,0.3043311,0.29428,0.4013862,0.3043311,0.29428,0.4013862,263.4131461,247.2078579
C22073,0.2658638,0.367153,0.3669818,0.2658638,0.367153,0.3669818,262.7938749,247.8476867
C22075,0.2835003,0.401114,0.3153765,0.2835003,0.401114,0.3153765,262.2032375,247.9971774
C22077,0.3107395,0.427509,0.2617585,0.3107395,0.427509,0.2617585,263.4388061,248.0479825
C22079,0.2677174,0.395689,0.3365976,0.2677174,0.395689,0.3365976,262.8002138,247.6482238
C22081,0.2793722,0.451464,0.2691629,0.2793722,0.451464,0.2691629,263.4168284,248.1813371
C22083,0.3374838,0.426684,0.2358332,0.3374838,0.426684,0.2358332,263.1127107,248.4322003
C22085,0.2599648,0.433247,0.3067856,0.2599648,0.433247,0.3067856,263.237375,248.5817381
C22087,0.2833601,0.409132,0.3075061,0.2833601,0.409132,0.3075061,263.1517094,248.4414586
C22089,0.22479,0.38066,0.3945403,0.22479,0.38066,0.3945403,264.2478166,248.3111486
C22091,0.340222,0.460588,0.1991912,0.340222,0.460588,0.1991912,262.6285063,247.3367295
C22093,0.2929692,0.447438,0.259591,0.2929692,0.447438,0.259591,263.0043008,248.9464737
C22095,0.3110506,0.393249,0.2957028,0.3110506,0.393249,0.2957028,263.6923849,247.8640105
C22097,0.3776374,0.444145,0.1782257,0.3776374,0.444145,0.1782257,263.071999,249.2414605
C22099,0.2842421,0.426548,0.2892131,0.2842421,0.426548,0.2892131,263.8165897,249.2357979
C22101,0.3383515,0.468004,0.1936489,0.3383515,0.468004,0.1936489,263.2416036,249.0219165
C22103,0.17623,0.3150796,0.5086902,0.17623,0.3150796,0.5086902,262.1553935,247.5529328
C22105,0.2813813,0.385404,0.3332184,0.2813813,0.385404,0.3332184,263.9029927,248.6236074
C22107,0.4175553,0.463578,0.118856,0.4175553,0.463578,0.118856,262.9392681,248.2173404
C22109,0.3026846,0.416494,0.2808259,0.3026846,0.416494,0.2808259,262.9682916,248.8875638
C22111,0.2637265,0.453621,0.2826589,0.2637265,0.453621,0.2826589,262.041175,247.4262569
C22113,0.2978558,0.427904,0.2742487,0.2978558,0.427904,0.2742487,262.6104747,248.4478318
C22115,0.2135349,0.386644,0.3998066,0.2135349,0.386644,0.3998066,263.6420491,247.8396324
C22117,0.3479064,0.432361,0.2197333,0.3479064,0.432361,0.2197333,263.7300816,248.6357589
C22119,0.3076051,0.422237,0.2701604,0.3076051,0.422237,0.2701604,262.9642289,247.7835807
C22121,0.2947918,0.402198,0.3030178,0.2947918,0.402198,0.3030178,263.705593,247.4080397
C22123,0.3123388,0.4352625,0.2523958,0.3123388,0.4352625,0.2523958,261.3065741,248.4421624
C22125,0.318046,0.363233,0.3187401,0.318046,0.363233,0.3187401,263.242439,246.2892458
C22127,0.3320753,0.427451,0.2404745,0.3320753,0.427451,0.2404745,263.4773347,248.3156109
C2220,0.1195081,0.289624,0.5908482,0.1195081,0.289624,0.5908482,264.0016586,248.0992133
C2230,0.0938074,0.281393,0.6248031,0.0938074,0.281393,0.6248031,263.0244193,247.4570782
C2240,0.1560674,0.345906,0.4980174,0.1560674,0.345906,0.4980174,262.5284654,247.7278404
C2261,0.1173893,0.300635,0.5819735,0.1173893,0.300635,0.5819735,262.2948593,247.6856376
C2275,0.1494515,0.354572,0.4959662,0.1494515,0.354572,0.4959662,262.1418408,248.8215522
C2282,0.1033516,0.394526,0.5021241,0.1033516,0.394526,0.5021241,262.8889865,247.4455931
C2290,0.2395474,0.395835,0.3646265,0.2395474,0.395835,0.3646265,263.5493203,248.5533963
C23001,0.1549123,0.395316,0.4497657,0.1549123,0.395316,0.4497657,263.3984333,247.9504384
C23003,0.1848632,0.401117,0.4140165,0.1848632,0.401117,0.4140165,262.2202151,247.6209858
C23005,0.09603,0.296078,0.6078907,0.09603,0.296078,0.6078907,262.5809571,246.9937447
C23007,0.130419,0.389241,0.4803646,0.130419,0.389241,0.4803646,263.4483327,248.0934834
C23009,0.1143396,0.362004,0.5236629,0.1143396,0.362004,0.5236629,262.8276731,247.6794479
C23011,0.1367555,0.377472,0.4857765,0.1367555,0.377472,0.4857765,262.7262149,248.3447656
C23013,0.1168594,0.37517,0.5079844,0.1168594,0.37517,0.5079844,262.1799251,247.722414
C23015,0.1219627,0.362154,0.5158806,0.1219627,0.362154,0.5158806,264.0610413,249.4584425
C23017,0.1524146,0.445543,0.4020282,0.1524146,0.445543,0.4020282,263.1381634,247.8856929
C23019,0.1483361,0.379305,0.4723476,0.1483361,0.379305,0.4723476,263.0337017,248.2282922
C23021,0.1797077,0.417303,0.4030075,0.1797077,0.417303,0.4030075,262.1391619,247.4770628
C23023,0.1144681,0.346376,0.5391326,0.1144681,0.346376,0.5391326,262.6881132,248.2135657
C23025,0.1814882,0.426734,0.3917702,0.1814882,0.426734,0.3917702,263.4620914,249.607404
C23027,0.1364073,0.36945,0.4941407,0.1364073,0.36945,0.4941407,262.8641263,248.2953148
C23029,0.180144,0.402236,0.4176189,0.180144,0.402236,0.4176189,262.7119236,247.66122
C23031,0.1145685,0.355546,0.5298746,0.1145685,0.355546,0.5298746,263.2616812,248.5955216
C24001,0.1773891,0.430624,0.3919928,0.1773891,0.430624,0.3919928,262.1728494,248.8841997
C24003,0.1487594,0.3063674,0.544873,0.1487594,0.3063674,0.544873,263.2604108,248.8047894
C24005,0.1745571,0.330576,0.4948671,0.1745571,0.330576,0.4948671,262.9571142,247.6397709
C24009,0.1271251,0.353899,0.5189716,0.1271251,0.353899,0.5189716,262.9527918,248.1780011
C24011,0.2378742,0.43505,0.3270895,0.2378742,0.43505,0.3270895,262.4303064,247.7294348
C24013,0.1260788,0.350893,0.5230354,0.1260788,0.350893,0.5230354,263.1771485,248.6310275
C24015,0.1735342,0.400755,0.4257069,0.1735342,0.400755,0.4257069,262.9485171,248.448047
C24017,0.1905283,0.367426,0.4420369,0.1905283,0.367426,0.4420369,262.7321812,247.7354831
C24019,0.2571679,0.412163,0.3306608,0.2571679,0.412163,0.3306608,262.9343026,247.1344812
C24021,0.1318107,0.311619,0.5565951,0.1318107,0.311619,0.5565951,262.6839782,247.7856231
C24023,0.1629789,0.43526,0.4017735,0.1629789,0.43526,0.4017735,263.4581928,247.2247301
C24025,0.1377924,0.331797,0.5304133,0.1377924,0.331797,0.5304133,262.0468444,247.7349394
C24027,0.1073717,0.2341132,0.6585166,0.1073717,0.2341132,0.6585166,262.8151687,247.8083272
C24029,0.195009,0.370905,0.4340775,0.195009,0.370905,0.4340775,263.8982389,248.2982328
C24031,0.1646808,0.2381125,0.5972093,0.1646808,0.2381125,0.5972093,262.9206785,249.0474119
C24033,0.2939247,0.328437,0.3776296,0.2939247,0.328437,0.3776296,262.3832886,247.506998
C24035,0.1340649,0.346126,0.5198139,0.1340649,0.346126,0.5198139,263.3469437,247.8695801
C24037,0.1615666,0.350065,0.4883759,0.1615666,0.350065,0.4883759,262.5166119,247.4373384
C24039,0.331294,0.441321,0.2273812,0.331294,0.441321,0.2273812,262.3729415,247.1392176
C24041,0.1743989,0.32281,0.5027934,0.1743989,0.32281,0.5027934,262.4948841,249.336683
C24043,0.1990585,0.404297,0.396642,0.1990585,0.404297,0.396642,263.6015886,248.2839598
C24045,0.2063546,0.37398,0.4196755,0.2063546,0.37398,0.4196755,263.7396588,248.2074626
C24047,0.1731507,0.364523,0.4623166,0.1731507,0.364523,0.4623166,262.1101989,247.6254007
C24510,0.3191817,0.3510176,0.3297978,0.3191817,0.3510176,0.3297978,262.8800629,247.3174164
C25001,0.0989404,0.298629,0.6024397,0.0989404,0.298629,0.6024397,263.7649553,248.1808232
C25003,0.1496713,0.34107,0.5092665,0.1496713,0.34107,0.5092665,262.9908064,248.8684272
C25005,0.2150976,0.343466,0.4414261,0.2150976,0.343466,0.4414261,263.3480264,249.5300082
C25007,0.1277691,0.299657,0.5725612,0.1277691,0.299657,0.5725612,262.5091621,247.6609393
C25009,0.1808131,0.303705,0.5154961,0.1808131,0.303705,0.5154961,262.5924276,246.5678119
C25011,0.1185072,0.31816,0.5633252,0.1185072,0.31816,0.5633252,263.7433655,247.6488167
C25013,0.2468,0.338474,0.4147207,0.2468,0.338474,0.4147207,262.8713312,247.7114964
C25015,0.1156475,0.291825,0.5925288,0.1156475,0.291825,0.5925288,263.1474835,248.1561519
C25017,0.1304026,0.2652292,0.6043671,0.1304026,0.2652292,0.6043671,262.7707284,247.7909962
C25019,0.1285482,0.296679,0.5747547,0.1285482,0.296679,0.5747547,262.8754292,247.7327814
C25021,0.1083158,0.271064,0.620613,0.1083158,0.271064,0.620613,262.8505755,247.801037
C25023,0.1342649,0.330391,0.5353301,0.1342649,0.330391,0.5353301,262.1046341,248.5164656
C25025,0.2637901,0.29131,0.444903,0.2637901,0.29131,0.444903,263.0374871,248.3050811
C25027,0.165269,0.327755,0.5069922,0.165269,0.327755,0.5069922,262.9573471,247.1847693
C26001,0.1739441,0.411187,0.414876,0.1739441,0.411187,0.414876,263.3460692,248.4805927
C26003,0.1699951,0.440719,0.3892972,0.1699951,0.440719,0.3892972,264.0979626,247.2559825
C26005,0.161612,0.393045,0.4453505,0.161612,0.393045,0.4453505,262.9619924,247.6181524
C26007,0.1562919,0.363666,0.4800627,0.1562919,0.363666,0.4800627,263.1925617,247.548649
C26009,0.1463741,0.359418,0.4942107,0.1463741,0.359418,0.4942107,263.1418808,247.4119366
C26011,0.206513,0.432103,0.3613901,0.206513,0.432103,0.3613901,262.5864687,248.0930265
C26013,0.2399047,0.433396,0.3267048,0.2399047,0.433396,0.3267048,261.3317195,248.4847316
C26015,0.1330832,0.389823,0.4770995,0.1330832,0.389823,0.4770995,262.9553491,249.0023864
C26017,0.172632,0.379081,0.4482771,0.172632,0.379081,0.4482771,262.4328173,248.2990474
C26019,0.1383544,0.362783,0.498859,0.1383544,0.362783,0.498859,263.5075396,248.3586271
C26021,0.1840514,0.336874,0.4790649,0.1840514,0.336874,0.4790649,262.7958541,248.4418488
C26023,0.1847745,0.412912,0.4023021,0.1847745,0.412912,0.4023021,262.7573143,248.0306381
C26025,0.1652538,0.378061,0.4566997,0.1652538,0.378061,0.4566997,263.2647086,248.583692
C26027,0.180859,0.374549,0.4445982,0.180859,0.374549,0.4445982,262.6878083,247.987094
