ID,N3,N3-CL,N3-CU,N3-CV,L1,L1-CL,L1-CU,L1-CV,L2,L2-CL,L2-CU,L2-CV,L3,L3-CL,L3-CU,L3-CV,N1,N1-CL,N1-CU,N1-CV,N2,N2-CL,N2-CU,N2-CV,LA,LA-CL,LA-CU,LA-CV,NA,NA-CL,NA-CU,NA-CV
C45081,0.1960,0.1388,0.2538,0.1411,0.3202,0.2797,0.3566,0.0587,0.3951,0.3442,0.4445,0.0639,0.2847,0.2403,0.3342,0.0820,0.4662,0.4229,0.5112,0.0453,0.3377,0.2850,0.3883,0.0752,246.2692,236.8969,256.1108,0.0198,227.9321,217.5376,238.3957,0.0225
C45083,0.3343,0.2773,0.3894,0.0810,0.2234,0.1873,0.2565,0.0769,0.3476,0.3010,0.3930,0.0654,0.4290,0.3867,0.4739,0.0507,0.3373,0.2982,0.3795,0.0584,0.3283,0.2787,0.3761,0.0715,264.0304,254.4962,273.2620,0.0180,248.6889,238.1362,259.0589,0.0207
C45085,0.2513,0.1952,0.3098,0.1119,0.2878,0.2467,0.3265,0.0699,0.3664,0.3146,0.4183,0.0713,0.3458,0.2975,0.3947,0.0704,0.4495,0.4028,0.4949,0.0480,0.2992,0.2455,0.3530,0.0866,253.6604,243.8050,263.4263,0.0195,234.0813,223.3542,244.4833,0.0226
C45087,0.2081,0.1486,0.2687,0.1394,0.2824,0.2407,0.3229,0.0719,0.4179,0.3621,0.4711,0.0663,0.2997,0.2499,0.3517,0.0835,0.4331,0.3874,0.4827,0.0538,0.3588,0.3034,0.4153,0.0750,251.2924,241.5556,261.1371,0.0197,233.3720,222.8874,244.1064,0.0227
C45089,0.0952,0.0323,0.1667,0.3553,0.3703,0.3180,0.4215,0.0716,0.4370,0.3702,0.5042,0.0773,0.1927,0.1325,0.2531,0.1582,0.5867,0.5275,0.6390,0.0480,0.3181,0.2508,0.3828,0.1013,236.4128,225.9300,247.0071,0.0228,211.9105,200.4387,223.2949,0.0271
C46003,0.3519,0.2970,0.4172,0.0935,0.1784,0.1392,0.2186,0.1114,0.3631,0.3077,0.4186,0.0771,0.4585,0.4054,0.5113,0.0578,0.2617,0.2125,0.3048,0.0931,0.3864,0.3261,0.4377,0.0718,266.0829,255.8922,276.0794,0.0190,255.9989,245.4121,266.5490,0.0211
C46005,0.3275,0.2661,0.4031,0.1171,0.2436,0.1931,0.2967,0.1081,0.3390,0.2700,0.4069,0.1031,0.4174,0.3547,0.4787,0.0751,0.3467,0.2897,0.4035,0.0805,0.3258,0.2517,0.3870,0.1147,260.7012,250.3197,271.4523,0.0206,247.1117,235.8813,258.4391,0.0233
C46007,0.2475,0.1658,0.3543,0.2058,0.2915,0.2168,0.3689,0.1343,0.3623,0.2569,0.4639,0.1458,0.3462,0.2510,0.4430,0.1400,0.4346,0.3492,0.5179,0.0957,0.3180,0.2077,0.4093,0.1653,251.4091,237.8961,264.9610,0.0268,233.0700,218.5682,247.5924,0.0314
C46009,0.3291,0.2741,0.3948,0.1011,0.1742,0.1388,0.2121,0.1033,0.3823,0.3311,0.4334,0.0667,0.4435,0.3939,0.4911,0.0541,0.2694,0.2233,0.3072,0.0829,0.4015,0.3448,0.4496,0.0671,265.1770,255.5527,274.8387,0.0184,253.6780,243.5860,263.9477,0.0201
C46011,0.4428,0.3795,0.5182,0.0863,0.1129,0.0729,0.1563,0.1842,0.3140,0.2574,0.3689,0.0906,0.5731,0.5182,0.6240,0.0464,0.1979,0.1477,0.2436,0.1204,0.3593,0.2913,0.4141,0.0924,278.8699,268.7736,288.6105,0.0179,266.3826,255.3491,276.7708,0.0201
C46013,0.3987,0.3391,0.4650,0.0853,0.1365,0.1054,0.1719,0.1220,0.3420,0.2942,0.3903,0.0694,0.5215,0.4745,0.5668,0.0431,0.2215,0.1777,0.2593,0.0974,0.3797,0.3219,0.4263,0.0703,273.6309,264.0816,282.6350,0.0173,262.4475,252.3298,272.8169,0.0198
C46015,0.3862,0.3285,0.4530,0.0835,0.1844,0.1459,0.2241,0.1053,0.3309,0.2778,0.3833,0.0792,0.4847,0.4367,0.5342,0.0504,0.2743,0.2262,0.3164,0.0821,0.3395,0.2777,0.3908,0.0849,267.6596,257.9381,277.9264,0.0185,256.4767,245.8549,266.8962,0.0206
C46017,0.0529,-0.0715,0.2209,1.4697,0.2969,0.1760,0.4190,0.2103,0.4892,0.3195,0.6553,0.1763,0.2139,0.0590,0.3749,0.3734,0.4986,0.3510,0.6178,0.1418,0.4486,0.2745,0.6042,0.1842,236.4358,216.7823,256.3243,0.0426,213.1790,191.8990,233.9089,0.0498
C46019,0.2600,0.1937,0.3302,0.1459,0.1646,0.1250,0.2089,0.1289,0.4300,0.3748,0.4862,0.0662,0.4053,0.3488,0.4564,0.0665,0.2783,0.2230,0.3222,0.1033,0.4617,0.3986,0.5128,0.0622,261.4757,251.3791,271.3716,0.0193,247.9905,237.0996,258.4598,0.0216
C46021,0.3216,0.2608,0.3908,0.1131,0.1426,0.1021,0.1872,0.1517,0.4093,0.3510,0.4702,0.0738,0.4481,0.3896,0.5025,0.0630,0.2314,0.1764,0.2777,0.1167,0.4470,0.3835,0.5014,0.0663,267.9416,257.7952,278.0048,0.0194,257.4221,246.3905,268.0199,0.0214
C46023,0.2419,0.1740,0.3232,0.1735,0.2007,0.1494,0.2529,0.1325,0.4181,0.3466,0.4871,0.0863,0.3812,0.3137,0.4475,0.0887,0.3330,0.2688,0.3839,0.0970,0.4251,0.3475,0.4872,0.0845,256.9574,246.2797,268.0409,0.0220,240.9370,229.1511,252.9801,0.0246
C46025,0.2992,0.2343,0.3667,0.1234,0.1619,0.1260,0.2038,0.1211,0.4073,0.3548,0.4601,0.0657,0.4308,0.3783,0.4775,0.0579,0.2664,0.2181,0.3066,0.0902,0.4343,0.3754,0.4843,0.0669,265.3634,255.4135,274.5330,0.0185,252.2993,242.1049,262.8003,0.0204
C46027,0.4628,0.3891,0.5528,0.0956,0.1342,0.0766,0.1915,0.2161,0.2833,0.2038,0.3594,0.1389,0.5825,0.5080,0.6524,0.0625,0.2288,0.1610,0.2913,0.1383,0.3084,0.2224,0.3774,0.1379,277.7973,266.1578,288.9990,0.0210,263.4664,251.3914,276.1096,0.0235
C46029,0.3440,0.2821,0.4128,0.1044,0.1469,0.1121,0.1861,0.1272,0.3804,0.3307,0.4297,0.0665,0.4726,0.4236,0.5194,0.0501,0.2415,0.1959,0.2807,0.0938,0.4146,0.3550,0.4632,0.0698,269.3810,259.8844,279.1024,0.0179,257.4421,247.0547,267.6303,0.0200
C46031,0.2244,0.1063,0.3671,0.3159,0.2755,0.1621,0.3908,0.2116,0.3808,0.2269,0.5319,0.2037,0.3437,0.2027,0.4841,0.2067,0.4384,0.3150,0.5584,0.1378,0.3372,0.1851,0.4678,0.2201,253.5368,235.3239,270.9202,0.0354,232.4023,213.6643,251.6225,0.0423
C46033,0.3884,0.3217,0.4578,0.0974,0.1241,0.0876,0.1664,0.1589,0.3506,0.2972,0.4035,0.0761,0.5253,0.4734,0.5732,0.0476,0.2144,0.1648,0.2555,0.1127,0.3971,0.3351,0.4476,0.0760,274.6295,264.5138,284.3248,0.0181,262.1564,251.7127,272.7546,0.0202
C46035,0.4182,0.3610,0.4832,0.0790,0.1444,0.1103,0.1816,0.1229,0.3240,0.2746,0.3725,0.0748,0.5316,0.4850,0.5770,0.0430,0.2256,0.1818,0.2653,0.0931,0.3562,0.2999,0.4021,0.0768,274.6366,265.6380,283.9707,0.0172,263.6348,253.5606,273.5340,0.0193
C46037,0.2871,0.2211,0.3581,0.1317,0.1664,0.1281,0.2080,0.1212,0.4099,0.3559,0.4634,0.0662,0.4237,0.3713,0.4722,0.0604,0.2801,0.2286,0.3218,0.0890,0.4328,0.3711,0.4822,0.0679,263.6248,253.6475,273.0954,0.0188,249.5463,238.9485,259.6793,0.0208
C46039,0.3009,0.2308,0.3776,0.1336,0.1581,0.1154,0.2064,0.1469,0.4093,0.3491,0.4711,0.0768,0.4326,0.3737,0.4892,0.0664,0.2553,0.1979,0.3027,0.1091,0.4438,0.3758,0.5020,0.0748,266.5544,256.4364,276.8677,0.0196,254.4517,243.4296,264.9872,0.0217
C46041,0.2099,0.1201,0.3293,0.2789,0.2230,0.1394,0.3084,0.1961,0.4201,0.3045,0.5306,0.1398,0.3569,0.2488,0.4667,0.1530,0.3737,0.2744,0.4542,0.1291,0.4164,0.2931,0.5178,0.1364,255.3223,240.1431,269.5277,0.0293,236.7639,220.8270,252.8849,0.0343
C46043,0.3319,0.2741,0.4027,0.1057,0.1686,0.1281,0.2110,0.1229,0.3826,0.3246,0.4371,0.0735,0.4488,0.3972,0.5004,0.0582,0.2610,0.2080,0.3032,0.1020,0.4072,0.3451,0.4617,0.0706,266.1988,256.2181,276.0359,0.0190,255.7258,244.9952,266.2842,0.0211
C46045,0.3613,0.3021,0.4310,0.0975,0.1405,0.1041,0.1801,0.1360,0.3765,0.3232,0.4297,0.0706,0.4830,0.4324,0.5322,0.0515,0.2227,0.1729,0.2642,0.1113,0.4160,0.3570,0.4673,0.0675,270.8266,260.8056,280.5697,0.0181,260.7651,250.0440,270.7953,0.0199
C46047,0.3740,0.3090,0.4463,0.0990,0.1428,0.1005,0.1862,0.1516,0.3532,0.2944,0.4136,0.0840,0.5040,0.4493,0.5599,0.0544,0.2422,0.1895,0.2875,0.1063,0.3839,0.3196,0.4367,0.0791,269.6606,259.6492,279.7317,0.0190,256.5094,245.5396,267.1810,0.0215
C46049,0.3500,0.2915,0.4197,0.1006,0.1387,0.1027,0.1782,0.1348,0.3783,0.3282,0.4288,0.0675,0.4830,0.4333,0.5304,0.0500,0.2361,0.1876,0.2769,0.1029,0.4139,0.3542,0.4623,0.0662,269.2813,259.7369,279.1240,0.0181,257.1793,246.4855,267.7708,0.0207
C46051,0.3051,0.2438,0.3753,0.1176,0.1577,0.1187,0.2005,0.1318,0.4116,0.3525,0.4715,0.0717,0.4306,0.3738,0.4841,0.0639,0.2529,0.2007,0.2988,0.1018,0.4420,0.3802,0.4964,0.0681,265.4586,255.1383,275.4977,0.0192,254.1140,243.1928,265.0746,0.0217
C46053,0.3217,0.2661,0.3879,0.1046,0.1826,0.1489,0.2223,0.0990,0.3794,0.3309,0.4267,0.0644,0.4380,0.3909,0.4842,0.0529,0.2862,0.2407,0.3249,0.0790,0.3921,0.3357,0.4386,0.0683,264.4716,254.4911,273.8018,0.0183,251.7694,241.0868,262.0112,0.0208
C46055,0.3072,0.2379,0.3855,0.1315,0.1644,0.1204,0.2133,0.1444,0.3978,0.3367,0.4577,0.0779,0.4378,0.3779,0.4926,0.0654,0.2717,0.2163,0.3190,0.0983,0.4212,0.3518,0.4770,0.0808,266.6474,256.4602,276.6452,0.0195,252.9574,241.7931,264.1175,0.0221
C46057,0.3023,0.2328,0.3775,0.1331,0.1361,0.0944,0.1833,0.1679,0.4188,0.3555,0.4820,0.0774,0.4451,0.3826,0.5037,0.0681,0.2296,0.1727,0.2753,0.1265,0.4681,0.3979,0.5264,0.0700,267.9903,257.4174,277.8098,0.0196,256.2770,245.2094,266.9683,0.0211
C46059,0.4165,0.3582,0.4807,0.0799,0.1237,0.0901,0.1609,0.1449,0.3418,0.2924,0.3912,0.0720,0.5344,0.4859,0.5798,0.0433,0.1986,0.1545,0.2382,0.1097,0.3848,0.3282,0.4326,0.0710,276.3780,266.6887,285.8576,0.0175,266.2784,256.1444,276.4873,0.0191
C46061,0.3604,0.2967,0.4298,0.1008,0.1328,0.0973,0.1722,0.1441,0.3781,0.3245,0.4316,0.0707,0.4891,0.4369,0.5371,0.0509,0.2217,0.1731,0.2609,0.1116,0.4179,0.3557,0.4694,0.0682,271.6659,261.7610,281.1285,0.0179,260.7925,250.6578,270.9764,0.0198
C46063,0.4105,0.3404,0.4835,0.0965,0.1193,0.0763,0.1676,0.1938,0.3381,0.2776,0.3959,0.0897,0.5426,0.4851,0.5965,0.0516,0.2030,0.1501,0.2484,0.1274,0.3865,0.3169,0.4431,0.0865,277.6947,267.5133,287.6785,0.0186,265.7499,254.7689,276.6435,0.0207
C46065,0.4289,0.3714,0.4934,0.0774,0.1401,0.1068,0.1769,0.1248,0.3184,0.2700,0.3660,0.0750,0.5414,0.4939,0.5863,0.0420,0.2173,0.1736,0.2568,0.0974,0.3537,0.2961,0.4008,0.0778,275.5698,265.5108,284.7729,0.0173,265.2283,255.0877,275.4729,0.0192
C46067,0.3423,0.2886,0.4062,0.0936,0.1832,0.1495,0.2201,0.0964,0.3677,0.3180,0.4154,0.0654,0.4491,0.4031,0.4946,0.0503,0.2776,0.2348,0.3158,0.0766,0.3801,0.3233,0.4271,0.0698,265.8197,256.2025,275.1173,0.0181,254.3602,244.2826,264.6847,0.0202
C46069,0.2519,0.1784,0.3313,0.1712,0.1533,0.1067,0.2052,0.1640,0.4456,0.3816,0.5123,0.0753,0.4011,0.3369,0.4600,0.0769,0.2688,0.2116,0.3179,0.1072,0.4793,0.4073,0.5403,0.0746,263.5246,252.7261,274.1247,0.0204,249.0656,237.8597,260.1960,0.0228
C46071,0.2628,0.1555,0.3995,0.2557,0.2450,0.1423,0.3534,0.2208,0.3661,0.2218,0.5050,0.1983,0.3890,0.2562,0.5198,0.1723,0.3998,0.2827,0.5104,0.1413,0.3374,0.1893,0.4620,0.2070,257.8933,240.9561,274.4343,0.0333,237.1747,219.0461,255.5778,0.0393
C46073,0.2772,0.2130,0.3454,0.1336,0.1643,0.1251,0.2066,0.1249,0.4259,0.3694,0.4824,0.0669,0.4098,0.3532,0.4629,0.0650,0.2669,0.2155,0.3078,0.0977,0.4560,0.3928,0.5078,0.0645,263.4904,253.6259,273.6033,0.0192,251.3497,240.6598,261.9098,0.0212
C46075,0.2603,0.1738,0.3484,0.1899,0.1321,0.0739,0.1971,0.2336,0.4436,0.3639,0.5207,0.0911,0.4242,0.3495,0.4975,0.0873,0.2432,0.1707,0.3014,0.1508,0.4966,0.4105,0.5680,0.0823,267.2200,255.2587,278.6417,0.0222,253.6302,241.2153,265.7067,0.0249
C46077,0.3520,0.2908,0.4205,0.1002,0.1494,0.1135,0.1929,0.1335,0.3769,0.3210,0.4309,0.0731,0.4737,0.4195,0.5240,0.0542,0.2368,0.1878,0.2781,0.1002,0.4112,0.3497,0.4629,0.0715,270.1222,259.8033,280.0303,0.0187,259.0599,248.5204,268.9672,0.0201
C46079,0.3783,0.3195,0.4475,0.0940,0.1415,0.1053,0.1806,0.1355,0.3535,0.3025,0.4052,0.0734,0.5049,0.4545,0.5533,0.0487,0.2370,0.1911,0.2765,0.0924,0.3847,0.3232,0.4342,0.0777,271.7341,261.8436,281.8122,0.0184,258.8054,248.7559,269.1177,0.0201
C46081,0.3765,0.3155,0.4475,0.0974,0.1329,0.0922,0.1740,0.1542,0.3575,0.3010,0.4146,0.0794,0.5097,0.4568,0.5613,0.0517,0.2292,0.1747,0.2724,0.1117,0.3943,0.3290,0.4453,0.0746,270.9229,260.8167,280.7764,0.0184,258.3246,247.9431,269.0424,0.0206
C46083,0.5395,0.4806,0.6058,0.0635,0.0801,0.0431,0.1199,0.2433,0.2679,0.2140,0.3193,0.0980,0.6520,0.6028,0.7004,0.0378,0.1267,0.0796,0.1687,0.1815,0.3338,0.2727,0.3839,0.0859,288.1903,278.0116,298.0466,0.0174,280.7197,269.8290,291.2602,0.0191
C46085,0.2626,0.1869,0.3468,0.1709,0.1762,0.1228,0.2329,0.1600,0.4126,0.3367,0.4869,0.0920,0.4112,0.3398,0.4809,0.0864,0.3035,0.2364,0.3552,0.1082,0.4340,0.3523,0.4996,0.0881,262.1855,250.1722,273.1933,0.0220,246.1703,234.3089,258.4124,0.0249
C46089,0.3201,0.2635,0.3886,0.1029,0.2311,0.1885,0.2747,0.0927,0.3610,0.3026,0.4169,0.0796,0.4079,0.3577,0.4602,0.0636,0.3339,0.2826,0.3800,0.0727,0.3459,0.2811,0.4002,0.0878,259.6457,249.7278,269.4878,0.0192,247.7581,237.0709,258.6126,0.0219
C46091,0.3742,0.3098,0.4404,0.0970,0.1448,0.1118,0.1855,0.1276,0.3542,0.3036,0.4048,0.0721,0.5010,0.4513,0.5474,0.0477,0.2265,0.1797,0.2647,0.1053,0.3993,0.3399,0.4471,0.0700,271.6347,261.9326,280.8585,0.0179,260.5688,250.1401,270.5756,0.0196
C46093,0.3744,0.3068,0.4435,0.1000,0.1165,0.0818,0.1563,0.1627,0.3650,0.3121,0.4177,0.0718,0.5185,0.4654,0.5658,0.0482,0.2070,0.1568,0.2464,0.1234,0.4187,0.3575,0.4679,0.0682,273.5669,263.4343,283.2893,0.0183,261.5967,251.3760,272.1299,0.0197
C46095,0.1477,0.0423,0.2881,0.4638,0.2766,0.1737,0.3813,0.1954,0.4302,0.2860,0.5700,0.1684,0.2932,0.1590,0.4280,0.2297,0.4514,0.3303,0.5555,0.1272,0.4009,0.2539,0.5289,0.1721,247.1804,229.7611,264.3085,0.0352,225.1972,207.1169,243.8086,0.0414
C46097,0.3137,0.2496,0.3817,0.1148,0.1641,0.1297,0.2046,0.1129,0.3943,0.3434,0.4458,0.0650,0.4417,0.3918,0.4886,0.0544,0.2642,0.2189,0.3032,0.0888,0.4221,0.3616,0.4700,0.0657,266.1121,256.4519,275.6055,0.0182,253.9439,243.5594,264.1378,0.0204
C46101,0.3528,0.2922,0.4208,0.1001,0.1660,0.1316,0.2049,0.1094,0.3590,0.3082,0.4077,0.0701,0.4750,0.4261,0.5211,0.0496,0.2651,0.2195,0.3033,0.0848,0.3821,0.3218,0.4300,0.0740,268.1672,258.1619,278.1986,0.0185,255.2871,244.9918,265.4181,0.0203
C46102,0.2129,0.0690,0.3718,0.3502,0.3378,0.2197,0.4582,0.1821,0.3553,0.1867,0.5164,0.2388,0.3068,0.1576,0.4608,0.2522,0.5161,0.3795,0.6447,0.1278,0.2709,0.0973,0.4229,0.2979,242.5622,224.2616,260.9721,0.0389,220.4966,200.1577,240.5407,0.0462
C46103,0.4087,0.3485,0.4760,0.0877,0.1317,0.0939,0.1708,0.1455,0.3290,0.2764,0.3817,0.0800,0.5394,0.4889,0.5892,0.0466,0.2223,0.1728,0.2633,0.1085,0.3690,0.3083,0.4173,0.0772,274.0501,264.0655,284.1507,0.0183,261.4604,251.1060,271.5777,0.0201
C46105,0.3174,0.2479,0.3891,0.1214,0.1437,0.1041,0.1874,0.1470,0.3988,0.3435,0.4550,0.0715,0.4575,0.4019,0.5086,0.0576,0.2441,0.1917,0.2855,0.1067,0.4385,0.3760,0.4895,0.0685,268.5985,258.2110,277.9580,0.0187,255.9786,245.3075,266.3045,0.0209
C46107,0.3265,0.2639,0.3951,0.1113,0.1365,0.1003,0.1785,0.1453,0.4023,0.3487,0.4589,0.0700,0.4612,0.4054,0.5114,0.0576,0.2279,0.1757,0.2696,0.1122,0.4456,0.3829,0.4976,0.0651,268.5611,258.8630,278.2406,0.0186,257.3854,246.8949,267.4839,0.0204
C46109,0.2572,0.1856,0.3400,0.1672,0.1838,0.1336,0.2362,0.1435,0.4142,0.3437,0.4820,0.0860,0.4020,0.3335,0.4666,0.0827,0.3094,0.2456,0.3577,0.1044,0.4334,0.3541,0.4953,0.0825,260.2622,248.9404,270.8749,0.0215,244.9527,233.2445,256.6007,0.0241
C46111,0.3392,0.2755,0.4073,0.1080,0.1482,0.1118,0.1898,0.1334,0.3847,0.3319,0.4390,0.0710,0.4671,0.4128,0.5157,0.0547,0.2388,0.1894,0.2805,0.1029,0.4221,0.3621,0.4737,0.0696,269.4114,259.7251,279.1593,0.0183,257.9093,247.4885,267.7553,0.0200
C46115,0.3348,0.2751,0.4018,0.1043,0.1425,0.1080,0.1783,0.1247,0.3906,0.3424,0.4401,0.0639,0.4669,0.4176,0.5133,0.0510,0.2385,0.1924,0.2756,0.0969,0.4268,0.3698,0.4746,0.0632,268.4975,258.7367,278.1405,0.0181,256.4936,246.0115,266.8764,0.0200
C46117,0.3659,0.3038,0.4328,0.0970,0.1199,0.0840,0.1601,0.1608,0.3803,0.3283,0.4327,0.0702,0.4998,0.4483,0.5476,0.0498,0.2033,0.1548,0.2448,0.1217,0.4308,0.3725,0.4795,0.0649,273.0861,262.9350,282.8826,0.0184,262.6013,251.8886,272.8867,0.0197
C46119,0.4045,0.3338,0.4806,0.0997,0.0894,0.0478,0.1367,0.2529,0.3628,0.3012,0.4210,0.0842,0.5478,0.4902,0.6015,0.0515,0.1632,0.1074,0.2080,0.1761,0.4323,0.3665,0.4860,0.0730,279.1383,268.1131,289.3617,0.0192,269.2361,258.0293,280.2109,0.0206
C46121,0.2183,0.0916,0.3687,0.3248,0.3189,0.2065,0.4343,0.1833,0.3591,0.1993,0.5111,0.2217,0.3220,0.1774,0.4655,0.2266,0.4914,0.3619,0.6170,0.1266,0.2903,0.1312,0.4291,0.2625,246.8794,228.6944,264.8624,0.0370,224.7509,205.6817,244.0291,0.0436
C46123,0.2960,0.2263,0.3738,0.1371,0.1757,0.1304,0.2258,0.1391,0.3989,0.3346,0.4629,0.0813,0.4254,0.3649,0.4819,0.0694,0.2889,0.2304,0.3374,0.0941,0.4151,0.3425,0.4720,0.0838,264.9056,254.2001,275.0536,0.0201,250.4963,239.5898,261.1971,0.0220
C46125,0.3643,0.3071,0.4308,0.0944,0.1362,0.1026,0.1720,0.1288,0.3706,0.3214,0.4189,0.0672,0.4932,0.4426,0.5394,0.0480,0.2280,0.1831,0.2654,0.0972,0.4077,0.3507,0.4555,0.0663,270.8182,260.8982,280.0614,0.0178,258.8805,248.6288,268.6374,0.0198
C46127,0.4187,0.3609,0.4840,0.0797,0.1317,0.0985,0.1684,0.1331,0.3327,0.2850,0.3806,0.0725,0.5357,0.4885,0.5810,0.0429,0.2057,0.1616,0.2438,0.1076,0.3756,0.3180,0.4210,0.0699,275.3893,265.9908,284.9948,0.0175,265.5391,255.1540,275.7967,0.0192
C46129,0.2946,0.2368,0.3608,0.1164,0.1731,0.1371,0.2119,0.1081,0.4074,0.3579,0.4586,0.0626,0.4195,0.3687,0.4679,0.0580,0.2772,0.2279,0.3157,0.0883,0.4282,0.3697,0.4759,0.0619,262.7172,253.0024,272.2965,0.0187,250.6267,240.2375,260.6957,0.0209
C46135,0.3795,0.3214,0.4436,0.0896,0.1554,0.1225,0.1910,0.1101,0.3478,0.3017,0.3931,0.0669,0.4968,0.4491,0.5406,0.0452,0.2460,0.2032,0.2838,0.0849,0.3745,0.3188,0.4210,0.0726,270.4449,261.0461,280.0065,0.0176,258.5934,248.7940,268.7617,0.0194
C46137,0.1894,0.0873,0.3183,0.3408,0.2619,0.1640,0.3627,0.1947,0.4175,0.2822,0.5443,0.1616,0.3206,0.1985,0.4416,0.1937,0.4268,0.3174,0.5289,0.1242,0.3838,0.2478,0.4977,0.1702,251.8189,235.7808,267.2642,0.0318,230.8029,213.0956,247.5138,0.0378
C47001,0.3271,0.2681,0.3806,0.0837,0.2014,0.1668,0.2350,0.0845,0.3822,0.3333,0.4301,0.0646,0.4164,0.3697,0.4623,0.0553,0.3132,0.2699,0.3539,0.0680,0.3597,0.3118,0.4166,0.0758,262.1469,253.2263,271.0016,0.0172,249.0079,239.1887,258.7388,0.0198
C47003,0.2061,0.1486,0.2632,0.1389,0.2639,0.2256,0.3030,0.0742,0.4329,0.3796,0.4847,0.0630,0.3031,0.2517,0.3516,0.0828,0.3953,0.3468,0.4375,0.0654,0.3986,0.3481,0.4566,0.0704,249.7216,240.2345,258.7040,0.0187,234.7141,224.7547,244.0943,0.0214
C47005,0.1578,0.0958,0.2237,0.1936,0.2545,0.2144,0.2959,0.0821,0.4820,0.4274,0.5383,0.0594,0.2635,0.2113,0.3133,0.0986,0.4053,0.3518,0.4510,0.0639,0.4369,0.3840,0.4985,0.0679,247.2514,237.4684,256.6467,0.0195,230.3918,220.2382,240.6896,0.0225
C47007,0.1799,0.1140,0.2408,0.1749,0.3119,0.2623,0.3629,0.0816,0.4433,0.3774,0.5090,0.0748,0.2447,0.1901,0.3042,0.1179,0.4516,0.3911,0.5094,0.0675,0.3686,0.3047,0.4419,0.1017,243.7631,233.5488,253.5673,0.0207,229.6004,218.6236,240.3202,0.0239
C47009,0.3293,0.2727,0.3836,0.0813,0.1705,0.1382,0.2040,0.0955,0.3936,0.3468,0.4414,0.0604,0.4359,0.3902,0.4784,0.0516,0.2774,0.2342,0.3141,0.0772,0.3933,0.3472,0.4486,0.0660,265.5799,256.5004,274.2333,0.0170,252.6236,242.5000,262.3923,0.0198
C47011,0.3099,0.2541,0.3649,0.0866,0.2206,0.1861,0.2554,0.0789,0.3785,0.3300,0.4279,0.0653,0.4009,0.3549,0.4468,0.0569,0.3375,0.2902,0.3798,0.0676,0.3526,0.3040,0.4075,0.0756,259.9200,251.2200,268.7694,0.0172,245.9516,236.1149,255.5218,0.0198
C47013,0.1968,0.1331,0.2537,0.1520,0.2927,0.2475,0.3391,0.0797,0.4437,0.3834,0.5039,0.0693,0.2637,0.2116,0.3168,0.1017,0.4270,0.3723,0.4804,0.0649,0.3762,0.3175,0.4459,0.0914,246.1859,236.4297,255.8691,0.0198,232.3755,221.6301,243.0655,0.0231
C47015,0.1989,0.1297,0.2676,0.1699,0.2200,0.1709,0.2709,0.1166,0.4710,0.4035,0.5379,0.0726,0.3090,0.2482,0.3679,0.0988,0.3510,0.2908,0.4047,0.0855,0.4501,0.3866,0.5209,0.0744,254.5727,244.3615,264.4810,0.0200,239.6820,228.7269,250.7637,0.0231
C47017,0.2109,0.1550,0.2681,0.1300,0.2653,0.2276,0.3027,0.0701,0.4376,0.3880,0.4865,0.0580,0.2972,0.2510,0.3432,0.0783,0.4059,0.3565,0.4505,0.0601,0.3832,0.3342,0.4384,0.0711,249.8766,240.4136,258.8409,0.0184,234.3833,224.5489,244.0782,0.0210
C47019,0.2195,0.1552,0.2795,0.1375,0.2486,0.2082,0.2896,0.0832,0.4373,0.3808,0.4938,0.0657,0.3141,0.2617,0.3664,0.0835,0.3903,0.3377,0.4399,0.0649,0.3902,0.3376,0.4536,0.0782,251.1938,241.7129,260.8569,0.0189,234.9312,224.6075,245.0286,0.0219
C47021,0.2926,0.2351,0.3466,0.0915,0.1925,0.1588,0.2273,0.0893,0.4149,0.3676,0.4648,0.0599,0.3926,0.3451,0.4376,0.0595,0.3037,0.2591,0.3464,0.0738,0.4038,0.3570,0.4597,0.0667,261.1344,252.1282,270.4612,0.0176,248.4494,238.2077,258.1640,0.0200
C47025,0.2298,0.1675,0.2864,0.1304,0.2720,0.2281,0.3174,0.0816,0.4272,0.3681,0.4861,0.0701,0.3008,0.2491,0.3528,0.0870,0.4025,0.3507,0.4556,0.0655,0.3677,0.3126,0.4307,0.0859,250.5242,240.7002,260.2319,0.0196,236.3018,225.9487,246.3303,0.0218
C47027,0.1431,0.0770,0.2045,0.2172,0.3041,0.2610,0.3485,0.0737,0.4718,0.4112,0.5304,0.0647,0.2241,0.1717,0.2777,0.1208,0.4607,0.4056,0.5120,0.0583,0.3962,0.3385,0.4628,0.0836,241.3149,231.7594,250.6923,0.0198,224.4345,213.8246,234.9971,0.0237
C47029,0.1551,0.0901,0.2191,0.2032,0.2874,0.2454,0.3313,0.0749,0.4701,0.4104,0.5283,0.0631,0.2426,0.1897,0.2956,0.1099,0.4413,0.3864,0.4898,0.0589,0.4036,0.3469,0.4681,0.0804,243.0011,233.4244,252.1126,0.0196,226.2995,215.9330,236.6230,0.0231
C47031,0.2900,0.2322,0.3471,0.0970,0.1926,0.1546,0.2321,0.1018,0.4106,0.3563,0.4631,0.0660,0.3968,0.3472,0.4446,0.0629,0.3066,0.2564,0.3505,0.0804,0.4033,0.3543,0.4642,0.0692,262.0740,252.8699,271.0972,0.0177,248.4547,238.2899,258.3756,0.0205
