ID,Total Population,% Male,% Female,% Hispanic,% White,% Black,% Asian,% Native Americans,% Hawaiian/Pacific Islander,% Other,% Less Than High School,% High School/GED,% More Than High School,% Speak English Not Well,% Foreign-Born entered U.S. after 2010,% Foreign-Born entered U.S. 1990-2009,% Foreign-Born entered U.S. after 1990,% Foreign-Born entered U.S. before 1990,% Below 100 Poverty,% Below 150 Poverty,% SNAP/Food Stamps,Median HH Income,% Employed,% Unemployed,% Not in Labor Force,% Management/Professional Occupation,% Service Occupation,% Sales/Office Occupation,% Natural Resources/Construction/Maitanance Occupation,% Military Occupation,% Production/Transportation/Moving Occupation,% No Health Insurance
16031,23472,0.510,0.490,0.270,0.942,0.001,0.006,0.010,0.001,0.041,0.190,0.293,0.518,0.318,0.076,0.559,0.636,0.308,0.147,0.266,0.124,48162.000,0.565,0.025,0.222,0.267,0.139,0.210,0.186,0.002,0.196,0.171
16033,1055,0.536,0.464,0.420,0.865,0.002,0.000,0.057,0.000,0.076,0.293,0.283,0.424,0.535,0.083,0.611,0.694,0.177,0.242,0.445,0.256,31927.000,0.594,0.031,0.223,0.206,0.175,0.103,0.369,0.000,0.147,0.288
16035,8533,0.556,0.444,0.039,0.935,0.002,0.005,0.022,0.004,0.032,0.106,0.351,0.543,0.000,0.162,0.265,0.426,0.283,0.139,0.242,0.106,41122.000,0.348,0.025,0.327,0.309,0.203,0.171,0.161,0.000,0.156,0.111
16037,4141,0.523,0.477,0.040,0.951,0.000,0.000,0.012,0.000,0.036,0.103,0.314,0.582,0.547,0.089,0.556,0.644,0.333,0.189,0.272,0.063,37976.000,0.415,0.022,0.228,0.319,0.202,0.183,0.226,0.000,0.070,0.135
16039,26232,0.520,0.480,0.164,0.868,0.029,0.031,0.017,0.003,0.051,0.122,0.279,0.599,0.246,0.209,0.282,0.492,0.264,0.149,0.291,0.111,45154.000,0.468,0.038,0.228,0.256,0.151,0.188,0.189,0.061,0.156,0.139
16041,13120,0.510,0.490,0.067,0.966,0.003,0.000,0.006,0.001,0.025,0.093,0.331,0.577,0.208,0.053,0.588,0.641,0.211,0.122,0.252,0.035,51583.000,0.589,0.014,0.206,0.272,0.122,0.234,0.170,0.000,0.202,0.123
16043,12889,0.519,0.481,0.125,0.936,0.002,0.001,0.003,0.002,0.055,0.121,0.323,0.556,0.258,0.074,0.573,0.647,0.215,0.119,0.271,0.083,51806.000,0.498,0.031,0.255,0.281,0.150,0.228,0.188,0.001,0.153,0.126
16045,16850,0.494,0.506,0.083,0.920,0.000,0.007,0.012,0.000,0.061,0.123,0.392,0.486,0.192,0.049,0.515,0.563,0.184,0.207,0.312,0.128,42888.000,0.446,0.028,0.266,0.273,0.222,0.210,0.166,0.000,0.130,0.173
16047,15110,0.512,0.488,0.288,0.898,0.001,0.005,0.012,0.002,0.083,0.221,0.347,0.432,0.329,0.089,0.538,0.627,0.330,0.159,0.307,0.148,42626.000,0.558,0.030,0.191,0.285,0.181,0.164,0.227,0.000,0.144,0.185
16049,16275,0.523,0.477,0.032,0.934,0.002,0.003,0.032,0.001,0.028,0.101,0.350,0.548,0.241,0.066,0.151,0.217,0.459,0.135,0.270,0.098,40299.000,0.427,0.026,0.242,0.271,0.172,0.226,0.171,0.000,0.160,0.122
16051,27410,0.508,0.492,0.104,0.907,0.001,0.003,0.003,0.002,0.084,0.122,0.283,0.595,0.253,0.114,0.439,0.553,0.326,0.095,0.213,0.098,58055.000,0.593,0.030,0.223,0.344,0.124,0.210,0.188,0.000,0.134,0.116
16053,23039,0.504,0.496,0.345,0.952,0.001,0.004,0.004,0.003,0.036,0.241,0.324,0.434,0.396,0.215,0.587,0.802,0.178,0.163,0.301,0.124,46421.000,0.585,0.026,0.214,0.235,0.151,0.198,0.228,0.000,0.188,0.213
16055,150128,0.494,0.506,0.044,0.943,0.004,0.007,0.014,0.001,0.031,0.071,0.272,0.657,0.064,0.064,0.244,0.308,0.417,0.126,0.204,0.112,53189.000,0.544,0.035,0.200,0.320,0.189,0.267,0.116,0.002,0.106,0.116
16057,38697,0.512,0.488,0.042,0.925,0.007,0.027,0.009,0.000,0.032,0.038,0.190,0.772,0.091,0.415,0.312,0.727,0.122,0.225,0.305,0.085,43310.000,0.564,0.046,0.246,0.436,0.175,0.204,0.093,0.001,0.091,0.075
16059,7755,0.504,0.496,0.032,0.958,0.002,0.002,0.007,0.000,0.031,0.100,0.322,0.578,0.106,0.075,0.343,0.418,0.459,0.171,0.344,0.094,36031.000,0.431,0.022,0.221,0.313,0.167,0.270,0.138,0.000,0.112,0.144
16061,3824,0.502,0.498,0.043,0.880,0.001,0.008,0.074,0.000,0.037,0.103,0.329,0.568,0.183,0.245,0.098,0.343,0.441,0.153,0.311,0.121,40313.000,0.447,0.031,0.220,0.313,0.209,0.185,0.145,0.000,0.149,0.167
16063,5296,0.516,0.484,0.298,0.935,0.000,0.002,0.005,0.000,0.057,0.219,0.358,0.423,0.322,0.254,0.558,0.812,0.135,0.115,0.307,0.105,46383.000,0.590,0.020,0.215,0.217,0.174,0.172,0.227,0.000,0.210,0.240
16065,38241,0.504,0.496,0.071,0.937,0.006,0.011,0.000,0.001,0.044,0.046,0.150,0.804,0.049,0.258,0.477,0.735,0.119,0.318,0.456,0.117,33620.000,0.579,0.059,0.278,0.391,0.191,0.237,0.089,0.000,0.092,0.077
16067,20448,0.504,0.496,0.344,0.943,0.003,0.004,0.006,0.001,0.042,0.226,0.294,0.480,0.309,0.091,0.581,0.672,0.307,0.179,0.304,0.099,48021.000,0.567,0.024,0.197,0.214,0.144,0.213,0.210,0.002,0.217,0.214
16069,40014,0.495,0.505,0.037,0.899,0.004,0.009,0.057,0.001,0.031,0.080,0.314,0.606,0.104,0.149,0.183,0.332,0.286,0.144,0.240,0.124,51804.000,0.551,0.025,0.189,0.310,0.186,0.243,0.103,0.000,0.158,0.101
16071,4284,0.499,0.501,0.042,0.972,0.001,0.000,0.004,0.000,0.023,0.090,0.364,0.546,0.424,0.012,0.459,0.471,0.329,0.126,0.219,0.062,43491.000,0.494,0.029,0.223,0.299,0.164,0.153,0.163,0.000,0.221,0.096
16073,11384,0.511,0.489,0.266,0.857,0.001,0.002,0.034,0.000,0.106,0.249,0.349,0.402,0.328,0.092,0.531,0.623,0.355,0.233,0.374,0.153,36092.000,0.511,0.035,0.232,0.246,0.149,0.175,0.265,0.000,0.164,0.261
16075,22839,0.501,0.499,0.170,0.909,0.004,0.007,0.008,0.000,0.072,0.131,0.346,0.522,0.119,0.021,0.479,0.500,0.408,0.155,0.272,0.138,48447.000,0.521,0.035,0.220,0.239,0.181,0.242,0.140,0.000,0.199,0.145
16077,7667,0.515,0.485,0.329,0.803,0.003,0.000,0.040,0.000,0.154,0.234,0.330,0.436,0.139,0.141,0.608,0.749,0.238,0.116,0.294,0.124,47602.000,0.511,0.057,0.224,0.255,0.134,0.197,0.162,0.000,0.252,0.146
16079,12490,0.500,0.500,0.034,0.942,0.003,0.005,0.022,0.000,0.028,0.148,0.374,0.478,0.191,0.177,0.480,0.657,0.193,0.174,0.297,0.174,39835.000,0.448,0.046,0.241,0.267,0.235,0.202,0.176,0.000,0.120,0.151
16081,10776,0.528,0.472,0.170,0.893,0.002,0.001,0.002,0.000,0.102,0.073,0.172,0.754,0.107,0.158,0.585,0.743,0.162,0.083,0.191,0.030,55986.000,0.657,0.043,0.174,0.356,0.230,0.166,0.181,0.000,0.067,0.105
16083,82248,0.492,0.508,0.156,0.926,0.007,0.018,0.011,0.001,0.037,0.123,0.285,0.591,0.209,0.173,0.532,0.705,0.224,0.144,0.270,0.112,49118.000,0.598,0.026,0.178,0.295,0.182,0.229,0.130,0.001,0.162,0.131
16085,10104,0.510,0.490,0.044,0.991,0.001,0.001,0.002,0.000,0.005,0.056,0.234,0.710,0.000,0.105,0.438,0.543,0.257,0.104,0.145,0.096,54015.000,0.475,0.014,0.216,0.352,0.210,0.203,0.107,0.000,0.128,0.116
16087,9996,0.494,0.506,0.172,0.880,0.000,0.010,0.008,0.000,0.102,0.161,0.331,0.508,0.221,0.004,0.354,0.358,0.590,0.157,0.344,0.129,37521.000,0.433,0.048,0.218,0.266,0.229,0.171,0.169,0.009,0.156,0.168
17001,66787,0.490,0.510,0.015,0.931,0.040,0.008,0.003,0.001,0.017,0.083,0.349,0.568,0.103,0.179,0.337,0.516,0.386,0.131,0.211,0.136,48454.000,0.562,0.034,0.164,0.320,0.172,0.259,0.089,0.001,0.159,0.056
17003,6776,0.481,0.519,0.010,0.622,0.346,0.002,0.006,0.000,0.024,0.215,0.347,0.437,0.080,0.111,0.444,0.556,0.365,0.334,0.450,0.285,31014.000,0.388,0.035,0.321,0.266,0.283,0.261,0.050,0.000,0.140,0.088
17005,17034,0.515,0.485,0.035,0.908,0.061,0.012,0.003,0.000,0.017,0.109,0.393,0.498,0.056,0.100,0.613,0.713,0.125,0.157,0.246,0.112,54393.000,0.496,0.027,0.272,0.246,0.183,0.263,0.117,0.000,0.192,0.063
17007,53638,0.499,0.501,0.210,0.878,0.023,0.012,0.003,0.000,0.084,0.132,0.356,0.512,0.181,0.082,0.492,0.574,0.366,0.106,0.193,0.123,62701.000,0.583,0.052,0.177,0.294,0.155,0.230,0.114,0.000,0.208,0.072
17009,6791,0.642,0.358,0.036,0.765,0.215,0.006,0.000,0.000,0.013,0.162,0.379,0.459,0.121,0.198,0.449,0.647,0.251,0.116,0.204,0.098,56289.000,0.393,0.019,0.430,0.272,0.168,0.283,0.080,0.000,0.197,0.048
17011,33619,0.491,0.509,0.088,0.938,0.008,0.008,0.001,0.000,0.045,0.089,0.386,0.525,0.165,0.110,0.455,0.565,0.295,0.126,0.213,0.118,54271.000,0.561,0.034,0.151,0.280,0.191,0.229,0.098,0.000,0.201,0.055
17013,4897,0.501,0.499,0.011,0.974,0.003,0.009,0.001,0.000,0.012,0.087,0.451,0.463,0.000,0.093,0.326,0.419,0.535,0.128,0.199,0.132,53641.000,0.498,0.021,0.206,0.315,0.209,0.171,0.170,0.000,0.135,0.034
17015,14704,0.496,0.504,0.036,0.958,0.013,0.007,0.001,0.000,0.020,0.085,0.424,0.491,0.078,0.044,0.317,0.361,0.514,0.113,0.185,0.100,50555.000,0.509,0.033,0.171,0.307,0.163,0.196,0.100,0.000,0.234,0.069
17017,12880,0.507,0.493,0.188,0.908,0.046,0.003,0.000,0.003,0.039,0.155,0.458,0.387,0.386,0.169,0.620,0.790,0.152,0.131,0.241,0.118,50156.000,0.576,0.044,0.170,0.239,0.164,0.211,0.108,0.001,0.277,0.083
17019,207946,0.499,0.501,0.057,0.727,0.131,0.103,0.002,0.001,0.036,0.049,0.220,0.731,0.111,0.422,0.366,0.787,0.123,0.214,0.298,0.094,49586.000,0.567,0.032,0.261,0.454,0.177,0.208,0.056,0.001,0.104,0.058
17021,33562,0.508,0.492,0.016,0.966,0.017,0.006,0.003,0.001,0.008,0.111,0.425,0.464,0.039,0.050,0.497,0.547,0.204,0.128,0.226,0.151,50668.000,0.514,0.026,0.231,0.310,0.185,0.224,0.116,0.000,0.165,0.056
17023,15924,0.492,0.508,0.015,0.970,0.003,0.005,0.001,0.000,0.021,0.085,0.384,0.531,0.112,0.025,0.639,0.663,0.292,0.143,0.252,0.143,52068.000,0.568,0.040,0.159,0.256,0.172,0.215,0.115,0.000,0.242,0.059
17025,13393,0.493,0.507,0.014,0.978,0.007,0.007,0.001,0.000,0.007,0.110,0.366,0.524,0.202,0.038,0.338,0.376,0.571,0.140,0.242,0.146,47427.000,0.563,0.030,0.164,0.244,0.151,0.199,0.131,0.000,0.275,0.074
17027,37640,0.519,0.481,0.031,0.938,0.036,0.006,0.003,0.000,0.018,0.109,0.317,0.573,0.096,0.091,0.514,0.605,0.183,0.090,0.154,0.084,64543.000,0.586,0.024,0.195,0.349,0.160,0.214,0.112,0.000,0.165,0.049
17029,52540,0.483,0.517,0.024,0.927,0.038,0.012,0.002,0.002,0.018,0.092,0.306,0.602,0.136,0.353,0.241,0.594,0.188,0.210,0.342,0.170,41907.000,0.536,0.044,0.236,0.313,0.197,0.244,0.073,0.001,0.172,0.080
17031,5238541,0.485,0.515,0.251,0.566,0.237,0.070,0.003,0.000,0.124,0.138,0.235,0.627,0.207,0.116,0.496,0.612,0.321,0.159,0.256,0.156,59426.000,0.573,0.056,0.202,0.394,0.179,0.236,0.059,0.000,0.131,0.111
17033,19214,0.524,0.476,0.029,0.934,0.042,0.004,0.001,0.000,0.020,0.132,0.310,0.558,0.194,0.017,0.387,0.404,0.319,0.119,0.211,0.134,47468.000,0.481,0.029,0.267,0.289,0.160,0.214,0.114,0.000,0.224,0.073
17035,10899,0.500,0.500,0.011,0.978,0.001,0.003,0.002,0.001,0.014,0.114,0.381,0.505,0.000,0.152,0.324,0.476,0.219,0.143,0.235,0.126,50680.000,0.568,0.031,0.169,0.259,0.177,0.188,0.147,0.000,0.229,0.060
17037,104473,0.495,0.505,0.108,0.843,0.074,0.024,0.001,0.000,0.058,0.073,0.260,0.666,0.147,0.213,0.455,0.668,0.240,0.181,0.259,0.139,58343.000,0.599,0.059,0.199,0.329,0.204,0.242,0.091,0.000,0.134,0.071
17039,16176,0.500,0.500,0.026,0.903,0.005,0.001,0.002,0.002,0.088,0.084,0.372,0.544,0.157,0.040,0.259,0.300,0.444,0.133,0.206,0.145,55411.000,0.577,0.044,0.153,0.292,0.178,0.250,0.117,0.003,0.159,0.060
17041,19830,0.493,0.507,0.072,0.963,0.003,0.007,0.005,0.001,0.020,0.174,0.336,0.490,0.106,0.053,0.559,0.612,0.209,0.121,0.236,0.107,52261.000,0.558,0.033,0.192,0.271,0.152,0.239,0.116,0.000,0.222,0.151
17043,931826,0.491,0.509,0.141,0.783,0.047,0.114,0.002,0.000,0.055,0.076,0.185,0.739,0.140,0.123,0.503,0.626,0.320,0.068,0.121,0.059,84442.000,0.619,0.035,0.170,0.456,0.129,0.257,0.054,0.000,0.104,0.067
17045,17603,0.491,0.509,0.011,0.981,0.006,0.004,0.002,0.000,0.008,0.114,0.384,0.502,0.338,0.162,0.197,0.359,0.310,0.154,0.236,0.173,47873.000,0.514,0.041,0.193,0.281,0.172,0.198,0.094,0.000,0.256,0.069
17047,6570,0.490,0.510,0.013,0.973,0.005,0.009,0.000,0.000,0.014,0.104,0.358,0.538,0.137,0.000,0.442,0.442,0.169,0.115,0.200,0.117,49632.000,0.561,0.039,0.150,0.253,0.139,0.224,0.151,0.000,0.233,0.061
17049,34164,0.498,0.502,0.019,0.973,0.006,0.002,0.001,0.000,0.018,0.079,0.367,0.553,0.137,0.106,0.403,0.509,0.164,0.113,0.195,0.106,54655.000,0.605,0.028,0.156,0.303,0.164,0.232,0.114,0.000,0.186,0.053
17051,21980,0.535,0.465,0.017,0.932,0.052,0.005,0.003,0.000,0.008,0.174,0.412,0.413,0.127,0.180,0.267,0.447,0.305,0.178,0.290,0.184,44541.000,0.458,0.039,0.285,0.243,0.222,0.211,0.122,0.000,0.203,0.101
17053,13470,0.493,0.507,0.030,0.967,0.009,0.005,0.004,0.000,0.015,0.104,0.380,0.516,0.140,0.046,0.227,0.273,0.472,0.157,0.259,0.160,50851.000,0.545,0.040,0.180,0.309,0.174,0.198,0.136,0.000,0.183,0.069
17055,39302,0.491,0.509,0.016,0.971,0.007,0.005,0.003,0.001,0.013,0.128,0.319,0.553,0.090,0.022,0.300,0.322,0.411,0.199,0.320,0.214,39454.000,0.464,0.047,0.245,0.258,0.204,0.224,0.134,0.001,0.179,0.082
17057,35733,0.523,0.477,0.029,0.943,0.038,0.002,0.002,0.001,0.014,0.124,0.336,0.540,0.268,0.148,0.419,0.567,0.249,0.155,0.256,0.158,48599.000,0.482,0.042,0.243,0.306,0.209,0.202,0.108,0.000,0.176,0.076
17059,5226,0.474,0.526,0.011,0.970,0.003,0.003,0.005,0.000,0.020,0.126,0.401,0.473,0.298,0.000,0.000,0.000,0.762,0.166,0.301,0.202,42450.000,0.466,0.042,0.208,0.339,0.169,0.193,0.127,0.000,0.171,0.052
17061,13311,0.502,0.498,0.004,0.971,0.013,0.002,0.002,0.000,0.012,0.133,0.422,0.445,0.029,0.149,0.122,0.270,0.338,0.179,0.264,0.175,44502.000,0.506,0.038,0.229,0.266,0.220,0.209,0.095,0.000,0.210,0.079
17063,50333,0.500,0.500,0.094,0.941,0.015,0.008,0.001,0.000,0.036,0.067,0.344,0.589,0.090,0.064,0.388,0.452,0.405,0.094,0.145,0.104,71598.000,0.610,0.038,0.183,0.305,0.149,0.240,0.128,0.001,0.176,0.050
17065,8259,0.490,0.510,0.003,0.992,0.006,0.001,0.001,0.000,0.000,0.098,0.370,0.531,0.054,0.083,0.361,0.444,0.111,0.139,0.243,0.108,47293.000,0.532,0.023,0.183,0.305,0.178,0.213,0.148,0.003,0.153,0.095
17067,18264,0.497,0.503,0.014,0.975,0.007,0.004,0.000,0.000,0.013,0.074,0.386,0.539,0.095,0.148,0.309,0.458,0.352,0.112,0.207,0.110,51460.000,0.515,0.037,0.175,0.296,0.149,0.226,0.127,0.001,0.200,0.047
17069,4161,0.522,0.478,0.018,0.939,0.038,0.001,0.002,0.000,0.020,0.184,0.345,0.470,0.000,0.000,0.000,0.000,0.588,0.166,0.330,0.187,39524.000,0.349,0.094,0.314,0.199,0.237,0.186,0.211,0.000,0.166,0.096
17071,6927,0.491,0.509,0.015,0.973,0.001,0.007,0.003,0.000,0.016,0.104,0.458,0.438,0.033,0.089,0.374,0.463,0.171,0.113,0.195,0.103,47428.000,0.528,0.033,0.149,0.256,0.211,0.181,0.126,0.001,0.225,0.072
17073,49649,0.496,0.504,0.055,0.937,0.018,0.006,0.001,0.000,0.039,0.108,0.340,0.552,0.166,0.027,0.419,0.446,0.357,0.125,0.199,0.110,55755.000,0.545,0.030,0.184,0.309,0.166,0.231,0.107,0.001,0.186,0.052
17075,28457,0.488,0.512,0.066,0.933,0.012,0.004,0.000,0.000,0.051,0.105,0.418,0.476,0.179,0.065,0.392,0.457,0.487,0.155,0.259,0.132,48857.000,0.530,0.039,0.177,0.291,0.177,0.219,0.133,0.000,0.180,0.072
17077,59115,0.498,0.502,0.043,0.769,0.147,0.034,0.004,0.000,0.046,0.079,0.246,0.676,0.094,0.349,0.396,0.746,0.124,0.279,0.388,0.192,36008.000,0.493,0.047,0.295,0.381,0.191,0.237,0.070,0.000,0.122,0.075
17079,9608,0.497,0.503,0.015,0.986,0.004,0.000,0.001,0.000,0.010,0.113,0.392,0.495,0.101,0.381,0.190,0.571,0.307,0.124,0.196,0.127,56523.000,0.552,0.027,0.189,0.278,0.153,0.257,0.114,0.001,0.198,0.065
17081,38358,0.513,0.487,0.024,0.876,0.085,0.011,0.001,0.000,0.026,0.147,0.315,0.538,0.067,0.119,0.436,0.555,0.259,0.189,0.279,0.188,46109.000,0.489,0.048,0.240,0.280,0.184,0.239,0.088,0.000,0.209,0.074
17083,22215,0.489,0.511,0.013,0.968,0.005,0.004,0.001,0.001,0.021,0.086,0.358,0.556,0.193,0.213,0.453,0.666,0.126,0.094,0.174,0.126,56320.000,0.545,0.038,0.197,0.336,0.183,0.221,0.105,0.000,0.155,0.061
17085,22046,0.503,0.497,0.029,0.976,0.004,0.005,0.002,0.001,0.013,0.080,0.372,0.548,0.127,0.014,0.519,0.533,0.322,0.076,0.160,0.049,55532.000,0.531,0.025,0.136,0.282,0.184,0.240,0.106,0.000,0.188,0.051
17087,12899,0.569,0.431,0.033,0.876,0.113,0.002,0.001,0.000,0.008,0.169,0.318,0.513,0.016,0.009,0.521,0.530,0.115,0.139,0.239,0.113,45743.000,0.357,0.031,0.380,0.363,0.199,0.214,0.108,0.004,0.113,0.057
17089,529402,0.498,0.502,0.316,0.721,0.056,0.039,0.004,0.000,0.179,0.166,0.230,0.605,0.238,0.073,0.557,0.630,0.302,0.104,0.177,0.113,74862.000,0.618,0.042,0.181,0.347,0.167,0.249,0.075,0.000,0.162,0.098
17091,110801,0.491,0.509,0.101,0.798,0.152,0.010,0.003,0.000,0.036,0.121,0.339,0.540,0.159,0.131,0.559,0.689,0.237,0.151,0.232,0.179,56542.000,0.541,0.044,0.218,0.308,0.175,0.236,0.091,0.000,0.191,0.071
17093,122933,0.495,0.505,0.176,0.826,0.068,0.032,0.001,0.000,0.073,0.080,0.224,0.697,0.187,0.066,0.555,0.621,0.297,0.056,0.100,0.076,89860.000,0.669,0.036,0.169,0.379,0.139,0.268,0.093,0.000,0.122,0.046
17095,51374,0.508,0.492,0.055,0.862,0.089,0.010,0.003,0.000,0.035,0.120,0.357,0.523,0.113,0.305,0.402,0.707,0.186,0.181,0.305,0.166,41972.000,0.472,0.034,0.253,0.302,0.203,0.214,0.089,0.001,0.190,0.072
17097,704476,0.499,0.501,0.211,0.784,0.068,0.072,0.002,0.001,0.074,0.097,0.211,0.692,0.173,0.099,0.530,0.629,0.310,0.085,0.149,0.089,82613.000,0.597,0.041,0.180,0.415,0.149,0.242,0.057,0.023,0.113,0.081
17099,111151,0.502,0.498,0.093,0.936,0.025,0.008,0.003,0.000,0.029,0.113,0.362,0.526,0.153,0.105,0.451,0.556,0.334,0.136,0.219,0.132,54693.000,0.534,0.051,0.196,0.282,0.192,0.225,0.106,0.001,0.195,0.062
17101,16457,0.549,0.451,0.038,0.875,0.087,0.004,0.003,0.000,0.031,0.172,0.370,0.458,0.196,0.099,0.374,0.473,0.331,0.164,0.267,0.180,44504.000,0.434,0.026,0.335,0.305,0.223,0.179,0.096,0.000,0.197,0.088
17103,34670,0.530,0.470,0.059,0.908,0.052,0.007,0.002,0.001,0.029,0.111,0.353,0.537,0.150,0.047,0.486,0.533,0.275,0.118,0.219,0.128,58319.000,0.502,0.034,0.246,0.316,0.177,0.229,0.099,0.000,0.179,0.061
17105,36812,0.513,0.487,0.044,0.928,0.041,0.007,0.000,0.000,0.024,0.107,0.435,0.458,0.103,0.094,0.498,0.592,0.292,0.133,0.219,0.139,54339.000,0.501,0.032,0.249,0.263,0.189,0.228,0.115,0.000,0.206,0.061
17107,29488,0.489,0.511,0.034,0.883,0.068,0.008,0.001,0.000,0.039,0.108,0.359,0.532,0.046,0.161,0.236,0.397,0.343,0.092,0.180,0.105,58271.000,0.482,0.030,0.281,0.306,0.188,0.241,0.095,0.000,0.171,0.049
17109,31597,0.493,0.507,0.027,0.903,0.049,0.022,0.002,0.001,0.023,0.071,0.307,0.622,0.091,0.407,0.236,0.643,0.259,0.223,0.302,0.147,42911.000,0.487,0.048,0.277,0.327,0.220,0.239,0.085,0.001,0.127,0.063
17111,308043,0.498,0.502,0.125,0.924,0.013,0.027,0.001,0.000,0.035,0.072,0.265,0.663,0.165,0.066,0.535,0.600,0.327,0.073,0.120,0.070,82230.000,0.638,0.036,0.161,0.367,0.154,0.268,0.084,0.000,0.126,0.061
17113,173231,0.487,0.513,0.047,0.834,0.082,0.051,0.002,0.000,0.031,0.042,0.253,0.705,0.110,0.315,0.450,0.765,0.137,0.145,0.210,0.095,64573.000,0.628,0.026,0.199,0.435,0.169,0.251,0.057,0.000,0.087,0.044
17115,107587,0.478,0.522,0.022,0.782,0.140,0.011,0.003,0.000,0.064,0.100,0.343,0.557,0.079,0.111,0.515,0.626,0.171,0.166,0.254,0.172,49052.000,0.525,0.054,0.191,0.321,0.200,0.233,0.084,0.001,0.162,0.058
17117,45960,0.494,0.506,0.011,0.970,0.008,0.004,0.001,0.000,0.017,0.094,0.386,0.520,0.136,0.020,0.303,0.324,0.190,0.133,0.220,0.145,53890.000,0.533,0.050,0.184,0.309,0.171,0.239,0.113,0.000,0.169,0.058
17119,266153,0.488,0.512,0.031,0.878,0.086,0.009,0.002,0.000,0.024,0.077,0.309,0.615,0.100,0.097,0.388,0.485,0.280,0.135,0.207,0.128,56536.000,0.559,0.046,0.194,0.350,0.177,0.246,0.087,0.000,0.140,0.055
17121,38305,0.490,0.510,0.019,0.928,0.034,0.007,0.002,0.000,0.029,0.111,0.353,0.536,0.210,0.258,0.252,0.510,0.338,0.178,0.286,0.207,44679.000,0.526,0.053,0.184,0.260,0.221,0.198,0.087,0.000,0.235,0.074
17123,11925,0.498,0.502,0.031,0.971,0.004,0.003,0.002,0.002,0.018,0.071,0.413,0.515,0.089,0.029,0.291,0.320,0.388,0.103,0.183,0.091,55173.000,0.521,0.037,0.173,0.296,0.191,0.206,0.115,0.000,0.192,0.043
17125,13904,0.500,0.500,0.010,0.977,0.006,0.002,0.001,0.000,0.014,0.112,0.436,0.452,0.048,0.000,0.164,0.164,0.493,0.139,0.248,0.170,44695.000,0.509,0.047,0.177,0.288,0.178,0.224,0.133,0.002,0.175,0.055
17127,14594,0.481,0.519,0.027,0.908,0.061,0.002,0.001,0.000,0.028,0.146,0.342,0.512,0.082,0.000,0.281,0.281,0.320,0.184,0.270,0.200,42168.000,0.452,0.039,0.255,0.267,0.209,0.244,0.126,0.000,0.154,0.058
17129,12416,0.490,0.510,0.014,0.971,0.005,0.003,0.001,0.004,0.015,0.074,0.349,0.578,0.000,0.000,0.213,0.213,0.425,0.114,0.167,0.111,62368.000,0.579,0.028,0.164,0.386,0.164,0.240,0.127,0.001,0.082,0.032
17131,15794,0.496,0.504,0.022,0.972,0.006,0.003,0.001,0.000,0.020,0.078,0.411,0.511,0.062,0.123,0.152,0.275,0.450,0.114,0.177,0.089,55649.000,0.539,0.039,0.167,0.302,0.143,0.229,0.124,0.000,0.203,0.033
17133,33739,0.492,0.508,0.015,0.978,0.004,0.007,0.001,0.000,0.010,0.048,0.311,0.641,0.119,0.091,0.386,0.477,0.356,0.053,0.089,0.035,74410.000,0.625,0.030,0.141,0.410,0.148,0.249,0.099,0.001,0.094,0.032
17135,29173,0.521,0.479,0.017,0.920,0.060,0.001,0.002,0.000,0.017,0.133,0.400,0.467,0.064,0.021,0.324,0.345,0.477,0.156,0.254,0.138,47807.000,0.416,0.027,0.328,0.345,0.181,0.242,0.095,0.000,0.138,0.058
17137,34442,0.503,0.497,0.023,0.908,0.063,0.007,0.002,0.000,0.020,0.085,0.414,0.500,0.109,0.286,0.339,0.625,0.197,0.149,0.247,0.162,49353.000,0.514,0.035,0.223,0.322,0.184,0.261,0.078,0.000,0.156,0.054
17139,14711,0.488,0.512,0.012,0.981,0.006,0.002,0.002,0.000,0.009,0.147,0.346,0.507,0.058,0.140,0.375,0.515,0.230,0.121,0.226,0.107,53979.000,0.559,0.019,0.185,0.290,0.136,0.210,0.095,0.004,0.266,0.136
17141,51619,0.498,0.502,0.098,0.944,0.011,0.005,0.001,0.000,0.039,0.110,0.336,0.554,0.303,0.126,0.570,0.697,0.230,0.111,0.201,0.111,57655.000,0.563,0.042,0.177,0.306,0.165,0.212,0.099,0.000,0.217,0.060
17143,186145,0.485,0.515,0.046,0.731,0.175,0.039,0.003,0.000,0.053,0.100,0.270,0.630,0.136,0.181,0.500,0.681,0.210,0.159,0.249,0.150,53063.000,0.546,0.051,0.205,0.386,0.185,0.245,0.074,0.000,0.109,0.066
17145,21467,0.551,0.449,0.030,0.887,0.087,0.006,0.003,0.000,0.018,0.150,0.393,0.457,0.028,0.136,0.372,0.508,0.380,0.147,0.227,0.186,45864.000,0.439,0.033,0.316,0.243,0.202,0.183,0.164,0.001,0.207,0.048
17147,16433,0.494,0.506,0.013,0.935,0.011,0.004,0.001,0.000,0.049,0.054,0.345,0.601,0.026,0.050,0.421,0.471,0.264,0.054,0.115,0.076,67360.000,0.601,0.029,0.140,0.364,0.162,0.218,0.120,0.001,0.136,0.041
17149,15930,0.496,0.504,0.013,0.966,0.017,0.003,0.002,0.000,0.012,0.118,0.409,0.473,0.057,0.000,0.396,0.396,0.396,0.149,0.283,0.169,41387.000,0.502,0.035,0.214,0.282,0.160,0.222,0.138,0.000,0.198,0.069
